2,6,0,-100,9/1/2019,Colorado Rockies,Pittsburgh Pirates,71,1.37,3.55,Tom Hallion,40.33,1.61,7.81,4,10,10,137,138,14,2019,J HOFFMAN,Eastern,Mountain,Sunday,15,National League Central,National League West,NL,NL,L,R,S BRAULT,Home,-116,151,-1.5
3,4,0,-100,9/1/2019,15,Los Angeles Dodgers,61,1.13,3.54,Alex Tosi,52,1.13,3.98,4,10,8,139,137,10,2019,A YOUNG,Pacific,Mountain,Sunday,16,National League West,National League West,NL,NL,R,L,R STRIPLING,Home,150,-109,1.5
0,2,0,-100,9/1/2019,Toronto Blue Jays,Houston Astros,184,0.8,2.69,Paul Emmel,25.67,1.25,4.21,3,9,8,138,138,9,2019,W FONT,Central,Eastern,Sunday,13,American League West,American League East,AL,AL,R,R,J VERLANDER,Home,240,150,1.5
4,8,0,-100,9/1/2019,San Francisco Giants,San Diego Padres,122.67,1.39,4.55,Jim Wolf,151.67,1.06,3.38,4,9,8,136,136,9,2019,J SAMARDZIJA,Pacific,Pacific,Sunday,16,National League West,National League West,NL,NL,L,R,E LAUER,Home,-125,164,-1.5
3,5,0,-100,9/1/2019,St Louis Cardinals,Cincinnati Reds,159.67,1.14,3.21,Bill Miller,24.67,1.46,4.74,5,10,10,137,136,8,2019,D PONCE DE LEON,Eastern,Central,Sunday,19,National League Central,National League Central,NL,NL,R,R,L CASTILLO,Home,-101,-170,1.5
6,4,1,69.9,9/1/2019,Kansas City Royals,Baltimore Orioles,69.67,1.45,6.33,Cory Blaser,100.33,1.41,4.93,3,8,10,136,137,9.5,2019,D DUFFY,Eastern,Central,Sunday,14,American League East,American League Central,AL,AL,R,L,A BROOKS,Home,-143,134,-1.5
3,11,0,-100,9/1/2019,Texas Rangers,Seattle Mariners,139.33,1.48,5.36,Jerry Meals,1,2,9,4,9,9,138,138,10,2019,B MARTIN,Pacific,Central,Sunday,15,American League West,American League West,AL,AL,L,L,Y KIKUCHI,Home,-126,150,-1.5
3,8,0,-100,9/1/2019,Detroit Tigers,Minnesota Twins,134,1.16,4.16,Angel Hernandez,120.67,1.39,4.1,3,8,9,136,134,9.5,2019,S TURNBULL,Central,Eastern,Sunday,13,American League Central,American League Central,AL,AL,R,R,M PINEDA,Home,170,111,1.5
0,4,0,-100,9/1/2019,10,Milwaukee Brewers,64.33,1.37,4.34,Tim Timmons,19,1.37,4.26,3,8,9,136,136,8.5,2019,T CHATWOOD,Central,Central,Sunday,14,National League Central,National League Central,NL,NL,L,R,G GONZALEZ,Home,-138,139,-1.5
4,3,1,61.7,9/1/2019,St Louis Cardinals,Cincinnati Reds,102.33,1.32,4.93,Doug Eddings,154.33,1.23,4.32,4,9,9,136,135,9,2019,M MIKOLAS,Eastern,Central,Sunday,13,National League Central,National League Central,NL,NL,R,R,T MAHLE,Home,-162,127,-1.5
5,4,1,88.5,9/1/2019,New York Yankees,Oakland Athletics,0,0,0,Stu Scheurwater,134,1.35,5.57,3,9,9,136,138,11,2019,J HAPP,Pacific,Eastern,Sunday,13,American League West,American League East,AL,AL,L,L,S MANAEA,Home,-113,151,-1.5
3,4,0,-100,9/1/2019,Los Angeles Angels,Boston Red Sox,105.33,1.32,4.36,Jeremie Rehak,70.67,1.15,3.95,3,8,7,137,138,9.5,2019,A HEANEY,Eastern,Pacific,Sunday,16,American League East,American League West,AL,AL,L,L,D PRICE,Home,106,-151,1.5
5,3,1,74.1,9/1/2019,8,Chicago White Sox,157.67,1.09,3.2,Greg Gibson,151.33,1.3,3.39,3,9,9,135,138,9,2019,J TEHERAN,Central,Eastern,Sunday,17,American League Central,National League East,AL,NL,R,R,L GIOLITO,Home,-135,152,-1.5
8,2,1,49.5,9/1/2019,Tampa Bay Rays,Cleveland Indians,78.33,1.09,4.02,Dan Iassogna,165,1.09,3.11,3,9,9,137,138,8,2019,C MORTON,Eastern,Eastern,Sunday,13,American League Central,American League East,AL,AL,R,R,A PLUTKO,Home,-202,101,-1.5
9,3,1,34,9/1/2019,Washington Nationals,Miami Marlins,122.33,1.1,3.9,Chad Fairchild,168.67,1.11,3.15,3,10,8,136,135,8.5,2019,P CORBIN,Eastern,Eastern,Sunday,13,National League East,National League East,NL,NL,L,L,CA SMITH,Home,-294,-140,-1.5
5,2,1,106,9/1/2019,Philadelphia Phillies,New York Mets,150.33,1.3,3.29,Joe West,122.33,1.36,4.56,3,9,8,136,135,9.5,2019,Z EFLIN,Eastern,Eastern,Sunday,19,National League East,National League East,NL,NL,R,R,M STROMAN,Home,106,-149,1.5
6,5,1,128,8/31/2019,15,Los Angeles Dodgers,150,1,2.76,James Hoye,147,1.26,3.86,3,10,8,138,136,8.5,2019,R RAY,Pacific,Mountain,Saturday,20,National League West,National League West,NL,NL,L,L,C KERSHAW,Home,128,-128,1.5
10,6,1,74.1,8/31/2019,St Louis Cardinals,Cincinnati Reds,182.67,1.26,4.34,Chris Conroy,139.33,1.44,3.49,2,8,8,134,133,8.5,2019,DAK HUDSON,Eastern,Central,Saturday,13,National League Central,National League Central,NL,NL,R,R,T BAUER,Home,-135,146,-1.5
3,2,1,105,8/31/2019,St Louis Cardinals,Cincinnati Reds,144.67,1.11,2.92,Adrian Johnson,90.33,1.54,5.18,3,9,9,135,134,8,2019,M WACHA,Eastern,Central,Saturday,19,National League Central,National League Central,NL,NL,R,R,S GRAY,Home,105,-165,1.5
11,5,1,51.3,8/31/2019,8,Chicago White Sox,152.33,1.44,5.08,Pat Hoberg,78.67,1.31,3.78,2,9,9,134,137,9.5,2019,D KEUCHEL,Central,Eastern,Saturday,19,American League Central,National League East,AL,NL,R,L,RE LOPEZ,Home,-195,100,-1.5
7,5,1,104,8/31/2019,Kansas City Royals,Baltimore Orioles,132,1.35,4.98,Lazaro Diaz,56,1.59,7.07,2,8,10,135,136,9.5,2019,J LOPEZ,Eastern,Central,Saturday,19,American League East,American League Central,AL,AL,R,R,D BUNDY,Home,104,-151,1.5
10,7,1,137,8/31/2019,Detroit Tigers,Minnesota Twins,130.67,1.38,4.27,Carlos Torres,159,1.17,4.47,2,8,9,135,133,9.5,2019,M BOYD,Central,Eastern,Saturday,18,American League Central,American League Central,AL,AL,L,L,M PEREZ,Home,137,-113,1.5
10,4,1,100,8/31/2019,Los Angeles Angels,Boston Red Sox,0,0,0,David Rackley,31,1.48,5.52,2,8,7,136,137,10.5,2019,D PETERS,Eastern,Pacific,Saturday,21,American League East,American League West,AL,AL,R,L,J TAYLOR,Home,100,-155,1.5
5,1,1,145,8/31/2019,Toronto Blue Jays,Houston Astros,26,1.58,6.58,Bruce Dreckman,30.67,1.3,5.87,2,9,8,137,137,10.5,2019,C BUCHHOLZ,Central,Eastern,Saturday,15,American League West,American League East,AL,AL,L,R,F VALDEZ,Home,145,-105,1.5
0,2,0,-100,8/31/2019,10,Milwaukee Brewers,131.67,1.37,3.9,Rob Drake,120.67,1.33,3.73,2,8,9,135,135,8.5,2019,C HAMELS,Central,Central,Saturday,14,National League Central,National League Central,NL,NL,R,L,Z DAVIES,Home,-171,121,-1.5
3,2,1,79.4,8/31/2019,Texas Rangers,Seattle Mariners,10,0.5,0,Jansen Visconti,12,0.92,0.75,3,9,9,137,137,10.5,2019,B BURKE,Pacific,Central,Saturday,20,American League West,American League West,AL,AL,R,L,M WISLER,Home,-126,139,-1.5
4,11,0,-100,8/31/2019,Colorado Rockies,Pittsburgh Pirates,146.33,1.24,4.74,Adam Hamari,12,1,0.75,3,10,10,136,137,13.5,2019,T MELVILLE,Eastern,Mountain,Saturday,20,National League Central,National League West,NL,NL,R,R,J MUSGROVE,Home,120,-125,1.5
9,6,1,75.2,8/31/2019,Tampa Bay Rays,Cleveland Indians,87.33,1.21,3.5,Victor Carapazza,6,1.33,4.5,2,9,9,136,137,8.5,2019,D CASTILLO,Eastern,Eastern,Saturday,18,American League Central,American League East,AL,AL,R,R,Z PLESAC,Home,-133,156,-1.5
1,4,0,-100,8/31/2019,San Francisco Giants,San Diego Padres,138,1.17,4.11,Sam Holbrook,9.67,1.45,4.65,3,9,8,135,135,8,2019,L WEBB,Pacific,Pacific,Saturday,21,National League West,National League West,NL,NL,L,R,J LUCCHESI,Home,-112,190,-1.5
7,0,1,32.9,8/31/2019,Washington Nationals,Miami Marlins,81.67,1.1,4.41,Nic Lentz,171,1.05,3.63,2,10,8,135,134,9,2019,S STRASBURG,Eastern,Eastern,Saturday,19,National League East,National League East,NL,NL,R,R,P LOPEZ,Home,-304,-146,-1.5
5,4,1,113,8/30/2019,15,Los Angeles Dodgers,19,0.95,2.84,Brian O'Nora,56.33,1.33,2.56,2,10,8,137,135,9,2019,Z GALLEN,Pacific,Mountain,Friday,21,National League West,National League West,NL,NL,R,R,T GONSOLIN,Home,113,-143,1.5
5,13,0,-100,8/30/2019,Detroit Tigers,Minnesota Twins,143.33,1.34,4.52,John Libka,41,1.83,8.56,1,8,9,134,132,10,2019,E JACKSON,Central,Eastern,Friday,19,American League Central,American League Central,AL,AL,R,R,K GIBSON,Home,256,168,1.5
4,7,0,-100,8/30/2019,Toronto Blue Jays,Houston Astros,152.33,1.2,3.13,Mike Estabrook,124.67,1.52,5.34,1,9,8,136,136,10,2019,T THORNTON,Central,Eastern,Friday,19,American League West,American League East,AL,AL,L,R,W MILEY,Home,166,112,1.5
6,7,0,-100,8/30/2019,Los Angeles Angels,Boston Red Sox,26,1.65,7.27,Dan Bellino,54,1.65,6.5,1,8,8,135,136,10.5,2019,J SUAREZ,Eastern,Pacific,Friday,22,American League East,American League West,AL,AL,R,L,N EOVALDI,Home,118,-129,1.5
7,6,1,42,8/30/2019,Washington Nationals,Miami Marlins,55.67,1.11,4.37,Lance Barrett,130,1.25,3.74,1,10,8,134,133,9.5,2019,A SANCHEZ,Eastern,Eastern,Friday,19,National League East,National League East,NL,NL,R,R,E HERNANDEZ,Home,-238,-126,-1.5
2,8,0,-100,8/30/2019,New York Yankees,Oakland Athletics,150,1.29,4.08,Jim Reynolds,97.33,1.41,4.99,1,9,9,134,136,11,2019,C SABATHIA,Pacific,Eastern,Friday,19,American League West,American League East,AL,AL,L,L,B ANDERSON,Home,-139,127,-1.5
8,3,1,80,8/30/2019,San Francisco Giants,San Diego Padres,46,1.3,4.3,Manny Gonzalez,169.67,1.08,3.71,2,9,8,134,134,7.5,2019,M BUMGARNER,Pacific,Pacific,Friday,22,National League West,National League West,NL,NL,R,L,D LAMET,Home,-125,174,-1.5
4,0,1,126,8/30/2019,Tampa Bay Rays,Cleveland Indians,173.33,1,3.12,Hunter Wendelstedt,0,0,0,1,9,9,135,136,8,2019,A PRUITT,Eastern,Eastern,Friday,19,American League Central,American League East,AL,AL,R,R,S BIEBER,Home,126,-130,1.5
5,11,0,-100,8/30/2019,Philadelphia Phillies,New York Mets,155.33,1.26,4.46,Eric Cooper,168.33,1.2,3.53,1,9,8,134,133,8.5,2019,A NOLA,Eastern,Eastern,Friday,19,National League East,National League East,NL,NL,R,R,Z WHEELER,Home,-146,142,-1.5
6,3,1,92.6,8/30/2019,Texas Rangers,Seattle Mariners,164,1.33,4.17,Phil Cuzzi,21.33,1.31,4.64,2,9,10,136,136,11,2019,K ALLARD,Pacific,Central,Friday,20,American League West,American League West,AL,AL,L,L,M GONZALES,Home,-108,162,-1.5
10,7,1,46.1,8/30/2019,8,Chicago White Sox,153.67,1.37,4.45,Brian Knight,134.67,1.39,4.28,1,9,9,133,136,9.5,2019,M FRIED,Central,Eastern,Friday,19,American League Central,National League East,AL,NL,R,L,I NOVA,Home,-217,-110,-1.5
2,14,0,-100,8/30/2019,Kansas City Royals,Baltimore Orioles,109.67,1.19,3.77,Jeff Nelson,5,1,3.6,1,8,10,134,135,10,2019,E SKOGLUND,Eastern,Central,Friday,20,American League East,American League Central,AL,AL,L,L,J MEANS,Home,-101,-156,1.5
4,9,0,-100,8/30/2019,Colorado Rockies,Pittsburgh Pirates,47,1.34,4.6,Ben May,94.67,1.72,6.75,2,10,10,135,136,14,2019,A SENZATELA,Eastern,Mountain,Friday,20,National League Central,National League West,NL,NL,R,R,D AGRAZAL,Home,-130,132,-1.5
7,1,1,79.4,8/30/2019,10,Milwaukee Brewers,102,1.25,4.32,Mike Muchlinski,142.67,1.27,4.16,1,8,9,134,134,8.5,2019,J QUINTANA,Central,Central,Friday,14,National League Central,National League Central,NL,NL,R,L,C ANDERSON,Home,-126,152,-1.5
8,9,0,-100,8/29/2019,Kansas City Royals,Oakland Athletics,125.33,1.18,3.59,Bill Welke,87.33,1.36,5.67,4,8,10,133,134,10,2019,G SPARKMAN,Pacific,Central,Thursday,13,American League West,American League Central,AL,AL,R,R,C BASSITT,Home,207,139,1.5
4,3,1,147,8/29/2019,Miami Marlins,Cincinnati Reds,29.67,1.42,6.07,Dan Iassogna,5,1.8,10.8,4,9,9,133,133,8.5,2019,R DUGGER,Eastern,Eastern,Thursday,19,National League Central,National League East,NL,NL,L,R,A WOOD,Home,147,-110,1.5
8,9,0,-100,8/29/2019,Houston Astros,Tampa Bay Rays,9.33,1.39,4.82,Jordan Baker,171.67,1,2.99,3,9,9,135,135,8.5,2019,Z GREINKE,Eastern,Central,Thursday,14,American League East,American League West,AL,AL,R,R,A KITTREDGE,Home,-215,-109,-1.5
11,5,1,180,8/29/2019,15,Los Angeles Dodgers,152.67,0.98,2.12,Mark Ripperger,146.33,1.35,4.86,1,9,8,136,134,9,2019,M KELLY,Pacific,Mountain,Thursday,21,National League West,National League West,NL,NL,L,R,H RYU,Home,180,112,1.5
0,2,0,-100,8/29/2019,Detroit Tigers,Cleveland Indians,78,1.12,3,Alan Porter,118,1.37,4.73,3,8,9,134,131,9,2019,D NORRIS,Eastern,Eastern,Thursday,13,American League Central,American League Central,AL,AL,R,L,M CLEVINGER,Home,239,148,1.5
5,10,0,-100,8/29/2019,Chicago White Sox,Minnesota Twins,163,1.21,3.53,Joe West,50,1.46,5.58,3,8,9,133,132,9.5,2019,D CEASE,Central,Central,Thursday,14,American League Central,American League Central,AL,AL,R,R,J BERRIOS,Home,159,104,1.5
3,5,0,-100,8/29/2019,San Francisco Giants,San Diego Padres,117.33,1.03,3.84,Ramon De Jesus,60,1.45,5.1,1,9,7,133,133,8,2019,D RODRIGUEZ,Pacific,Pacific,Thursday,21,National League West,National League West,NL,NL,R,R,C PADDACK,Home,107,-161,1.5
8,11,0,-100,8/29/2019,Colorado Rockies,Pittsburgh Pirates,112,1.4,5.46,Todd Tichenor,35,1.57,5.91,1,10,10,134,135,14,2019,C GONZALEZ,Eastern,Mountain,Thursday,20,National League Central,National League West,NL,NL,R,R,T WILLIAMS,Home,-103,-150,1.5
3,5,0,-100,8/29/2019,Texas Rangers,Seattle Mariners,44.33,1.44,6.09,Gabe Morales,170.67,1.25,3.85,1,9,10,135,135,10.5,2019,L LYNN,Pacific,Central,Thursday,20,American League West,American League West,AL,AL,R,R,F HERNANDEZ,Home,-182,102,-1.5
1,4,0,-100,8/29/2019,New York Mets,Chicago Cubs,131.33,1.48,4.73,Bill Miller,162,1.03,2.56,3,8,8,133,133,7.5,2019,J DEGROM,Central,Eastern,Thursday,19,National League Central,National League East,NL,NL,L,R,J LESTER,Home,-202,112,-1.5
2,4,0,-100,8/28/2019,Detroit Tigers,Cleveland Indians,29.67,0.91,1.82,Stu Scheurwater,82,1.45,6.48,2,8,9,133,130,9.5,2019,J ZIMMERMANN,Eastern,Eastern,Wednesday,19,American League Central,American League Central,AL,AL,R,R,A CIVALE,Home,204,130,1.5
0,3,0,-100,8/28/2019,Los Angeles Angels,Texas Rangers,0,0,0,Paul Emmel,12.33,1.95,8.03,2,10,9,134,135,10,2019,P SANDOVAL,Central,Pacific,Wednesday,22,American League West,American League West,AL,AL,R,L,E CLASE,Home,-162,117,-1.5
3,7,0,-100,8/28/2019,Seattle Mariners,New York Yankees,120,1.39,4.42,Jim Wolf,4,2.5,6.75,3,9,9,135,134,10,2019,J SHEFFIELD,Eastern,Pacific,Wednesday,16,American League East,American League West,AL,AL,L,L,J PAXTON,Home,229,139,1.5
6,4,1,151,8/28/2019,Kansas City Royals,Oakland Athletics,134.33,1.37,3.95,Lance Barrett,154.67,1.39,4.89,3,8,10,132,133,9.5,2019,J JUNIS,Pacific,Central,Wednesday,20,American League West,American League Central,AL,AL,R,R,T ROARK,Home,151,-103,1.5
8,6,1,45.5,8/28/2019,Houston Astros,Tampa Bay Rays,53.33,0.71,2.7,Greg Gibson,163.67,0.95,2.75,2,9,9,134,134,8,2019,G COLE,Eastern,Central,Wednesday,20,American League East,American League West,AL,AL,L,R,R YARBROUGH,Home,-220,102,-1.5
4,7,0,-100,8/28/2019,Colorado Rockies,Boston Red Sox,155.67,1.29,3.93,Jerry Meals,70.33,1.58,6.4,2,8,10,134,134,13.5,2019,P LAMBERT,Eastern,Mountain,Wednesday,20,American League East,National League West,AL,NL,L,R,E RODRIGUEZ,Home,166,118,1.5
8,4,1,26.4,8/28/2019,Washington Nationals,Baltimore Orioles,53.33,1.26,4.73,Larry Vanover,138.33,0.98,2.41,2,9,9,133,132,9,2019,M SCHERZER,Eastern,Eastern,Wednesday,19,American League East,National League East,AL,NL,R,R,A WOJCIECHOWSKI,Home,-379,-180,-1.5
7,10,0,-100,8/28/2019,New York Mets,Chicago Cubs,143.33,1.09,3.2,Doug Eddings,160,1.16,3.71,2,8,8,132,132,8,2019,N SYNDERGAARD,Central,Eastern,Wednesday,19,National League Central,National League East,NL,NL,R,R,K HENDRICKS,Home,-124,168,-1.5
0,5,0,-100,8/28/2019,Miami Marlins,Cincinnati Reds,128.67,1.31,4.27,Victor Carapazza,149.67,1.35,4.15,3,9,9,132,132,8,2019,S ALCANTARA,Eastern,Eastern,Wednesday,19,National League Central,National League East,NL,NL,R,R,A DESCLAFANI,Home,139,-128,1.5
4,1,1,121,8/28/2019,Milwaukee Brewers,St Louis Cardinals,146.33,1.07,3.32,Tom Woodring,109.33,1.34,4.69,3,10,9,132,133,9,2019,J LYLES,Central,Central,Wednesday,14,National League Central,National League Central,NL,NL,R,R,J FLAHERTY,Home,121,-130,1.5
4,9,0,-100,8/28/2019,Toronto Blue Jays,Atlanta Braves,82.33,1.37,5.68,Tony Randazzo,39.33,1.14,2.97,2,9,8,135,135,9.5,2019,J WAGUESPACK,Eastern,Eastern,Wednesday,19,National League East,American League East,NL,AL,R,R,M FOLTYNEWICZ,Home,116,-134,1.5
4,6,0,-100,8/28/2019,San Diego Padres,Los Angeles Dodgers,132,1.11,4.16,Roberto Ortiz,0,0,0,3,9,9,135,132,9,2019,T WINGENTER,Pacific,Pacific,Wednesday,21,National League West,National League West,NL,NL,R,R,K MAEDA,Home,167,101,1.5
2,8,0,-100,8/28/2019,Chicago White Sox,Minnesota Twins,131,1.24,3.57,Will Little,35,1.34,4.63,2,8,9,132,131,10,2019,R DETWILER,Central,Central,Wednesday,20,American League Central,American League Central,AL,AL,R,L,J ODORIZZI,Home,181,117,1.5
12,3,1,66.7,8/28/2019,Philadelphia Phillies,Pittsburgh Pirates,27.33,1.83,7.24,Alex Tosi,81,1.26,5,3,10,8,133,132,10,2019,V VELASQUEZ,Eastern,Eastern,Wednesday,18,National League Central,National League East,NL,NL,R,R,M KELLER,Home,-150,126,-1.5
0,7,0,-100,8/27/2019,Seattle Mariners,New York Yankees,150,1.25,4.68,Sam Holbrook,135.33,1.44,5.19,2,9,9,134,133,9.5,2019,Y KIKUCHI,Eastern,Pacific,Tuesday,22,American League East,American League West,AL,AL,R,L,M TANAKA,Home,164,-100,1.5
0,9,0,-100,8/27/2019,San Diego Padres,Los Angeles Dodgers,148.33,1.01,3.16,Tim Timmons,70,1.13,3.73,2,9,9,134,131,8,2019,C QUANTRILL,Pacific,Pacific,Tuesday,22,National League West,National League West,NL,NL,R,R,W BUEHLER,Home,182,-100,1.5
4,5,0,-100,8/27/2019,Philadelphia Phillies,Pittsburgh Pirates,66,1.33,3.41,James Hoye,67.67,1.63,6.38,2,10,8,132,131,9.5,2019,D SMYLY,Eastern,Eastern,Tuesday,19,National League Central,National League East,NL,NL,L,L,S BRAULT,Home,-147,139,-1.5
3,1,1,165,8/27/2019,Toronto Blue Jays,Atlanta Braves,141.67,1.07,2.41,Cory Blaser,23.67,1.31,4.56,1,9,8,134,134,9.5,2019,W FONT,Eastern,Eastern,Tuesday,19,National League East,American League East,NL,AL,R,R,M SOROKA,Home,165,106,1.5
15,1,1,52.6,8/27/2019,Houston Astros,Tampa Bay Rays,161,1.06,2.85,Pat Hoberg,178.67,0.81,2.77,1,9,9,133,133,8.5,2019,J VERLANDER,Eastern,Central,Tuesday,20,American League East,American League West,AL,AL,R,R,C MORTON,Home,-190,121,-1.5
1,2,0,-100,8/27/2019,Kansas City Royals,Oakland Athletics,152.67,1.12,3.36,Mike Everitt,34.33,1.46,4.46,2,8,10,131,132,9.5,2019,M MONTGOMERY,Pacific,Central,Tuesday,20,American League West,American League Central,AL,AL,R,L,M FIERS,Home,193,126,1.5
6,10,0,-100,8/27/2019,Colorado Rockies,Boston Red Sox,144.33,1.39,5.49,Jansen Visconti,0,0,0,1,8,10,133,133,13.5,2019,R GARCIA,Eastern,Mountain,Tuesday,20,American League East,National League West,AL,NL,R,R,R PORCELLO,Home,128,-113,1.5
2,5,0,-100,8/27/2019,New York Mets,Chicago Cubs,144.33,1.16,4.43,Chad Whitson,144.33,1.3,3.18,1,8,8,131,131,8.5,2019,M STROMAN,Central,Eastern,Tuesday,19,National League Central,National League East,NL,NL,R,R,Y DARVISH,Home,100,-173,1.5
3,6,0,-100,8/27/2019,Milwaukee Brewers,St Louis Cardinals,148.33,1.25,4.43,Alfonso Marquez,51.33,1.48,4.91,2,10,9,131,132,9,2019,A HOUSER,Central,Central,Tuesday,19,National League Central,National League Central,NL,NL,R,R,M MIKOLAS,Home,-130,148,-1.5
5,8,0,-100,8/27/2019,Miami Marlins,Cincinnati Reds,153.67,1.13,3.05,Ryan Blakney,117.67,1.08,3.67,2,9,9,131,131,7.5,2019,CA SMITH,Eastern,Eastern,Tuesday,19,National League Central,National League East,NL,NL,R,L,L CASTILLO,Home,146,-130,1.5
0,2,0,-100,8/27/2019,Washington Nationals,Baltimore Orioles,63.67,1.54,6.93,Jeremie Rehak,161.67,1.14,3.17,1,9,9,132,131,9.5,2019,P CORBIN,Eastern,Eastern,Tuesday,19,American League East,National League East,AL,NL,R,L,A BROOKS,Home,-332,-158,-1.5
5,2,1,62.9,8/27/2019,Los Angeles Angels,Texas Rangers,167.67,1.2,3.17,Bruce Dreckman,64.67,1.14,4.31,1,10,9,133,134,8,2019,A HEANEY,Central,Pacific,Tuesday,22,American League West,American League West,AL,AL,L,L,M MINOR,Home,-159,127,-1.5
1,3,0,-100,8/27/2019,Chicago White Sox,Minnesota Twins,129,1.17,4.26,Andy Fletcher,151.67,1.09,3.2,1,8,9,131,130,8.5,2019,L GIOLITO,Central,Central,Tuesday,20,American League Central,American League Central,AL,AL,R,R,M PINEDA,Home,-104,194,-1.5
2,3,0,-100,8/27/2019,San Francisco Giants,Arizona Diamondbacks,158.33,1.33,4.89,Tom Hallion,146.67,1.06,3.44,2,9,8,133,132,8.5,2019,J SAMARDZIJA,Mountain,Pacific,Tuesday,21,National League West,National League West,NL,NL,R,R,M LEAKE,Home,-127,163,-1.5
1,10,0,-100,8/27/2019,Detroit Tigers,Cleveland Indians,72.67,1.1,4.21,Sean Barber,115.67,1.37,4.05,1,8,9,132,129,9.5,2019,S TURNBULL,Eastern,Eastern,Tuesday,19,American League Central,American League Central,AL,AL,R,R,A PLUTKO,Home,142,-110,1.5
4,19,0,-100,8/26/2019,Kansas City Royals,Oakland Athletics,123.67,1.41,5.17,Chris Guccione,164,1.32,3.95,1,8,10,130,131,9.5,2019,B KELLER,Pacific,Central,Monday,20,American League West,American League Central,AL,AL,R,R,H BAILEY,Home,142,-110,1.5
4,6,0,-100,8/26/2019,San Francisco Giants,Arizona Diamondbacks,46.67,1.14,4.24,Adam Hamari,82.33,1.54,5.79,1,9,8,132,131,9,2019,T BEEDE,Mountain,Pacific,Monday,21,National League West,National League West,NL,NL,L,R,A YOUNG,Home,-103,-173,1.5
4,5,0,-100,8/26/2019,Seattle Mariners,New York Yankees,129,1.36,5.58,Manny Gonzalez,9,0.56,0,1,9,9,133,132,9.5,2019,M WISLER,Eastern,Pacific,Monday,22,American League East,American League West,AL,AL,L,R,J HAPP,Home,157,104,1.5
3,1,1,130,8/26/2019,Colorado Rockies,Atlanta Braves,145.33,1.31,3.53,Nic Lentz,7,0.57,1.29,1,9,10,133,132,13.5,2019,T MELVILLE,Eastern,Mountain,Monday,15,National League East,National League West,NL,NL,R,R,J TEHERAN,Home,130,-102,1.5
3,6,0,-100,8/26/2019,Miami Marlins,Cincinnati Reds,138.67,1.11,2.92,Hunter Wendelstedt,76.67,1.1,4.23,1,9,9,130,130,8,2019,P LOPEZ,Eastern,Eastern,Monday,19,National League Central,National League East,NL,NL,R,R,S GRAY,Home,140,-121,1.5
2,12,0,-100,8/26/2019,Milwaukee Brewers,St Louis Cardinals,125,1.39,4.61,Angel Hernandez,59.33,1.26,3.64,1,10,9,130,131,9.5,2019,G GONZALEZ,Central,Central,Monday,19,National League Central,National League Central,NL,NL,R,L,A WAINWRIGHT,Home,-141,133,-1.5
6,5,1,73,8/26/2019,Philadelphia Phillies,Pittsburgh Pirates,140.33,1.25,4.81,Brian O'Nora,116.33,1.23,3.71,1,10,8,131,130,9.5,2019,J VARGAS,Eastern,Eastern,Monday,19,National League Central,National League East,NL,NL,R,L,J MUSGROVE,Home,-137,150,-1.5
4,3,1,136,8/26/2019,San Diego Padres,Los Angeles Dodgers,17,1.12,2.65,Rob Drake,116.67,1.39,4.55,1,9,9,133,130,8.5,2019,E LAUER,Pacific,Pacific,Monday,22,National League West,National League West,NL,NL,R,L,D MAY,Home,136,-120,1.5
